🕘️更新时间,#genre#
CCTV14少儿,http://58.19.43.46:9901/tsfile/live/1033_1.m3u8
CCTV14少儿,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8
CCTV14少儿,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15音乐,http://192.168.30.1:35455/gptv/G_CCTV-15-HQ.m3u8
CCTV15音乐,https://itv.stcwl.xyz/udp/239.11.0.25:1025
CCTV15音乐,http://192.168.30.1:35455/gptv/G_CCTV-15-HQ.m3u8
CCTV15音乐,http://home.l-ht.cn:4000/rtp/239.77.1.120:5146
CCTV15音乐,http://www.freetv.top/migu/673168223.m3u8?migutoken=81268e3d4f684bb5f7e3f9be9524d419c9c649ab0f8f8d3416c7e7535e0b219459b129f4be677a98cf66de546e2d7a78ebe50703d98eb67703adee341cd46d7d39c14bfc907da3a20534d07396
CCTV15音乐,http://n1.gzbody.com:85/rtp/239.77.1.11:5146
CCTV15音乐,http://n1.gzbody.com:85/rtp/239.77.1.120:5146
CCTV15音乐,http://n1.gzbody.com:85/rtp/239.77.1.239:5146
CCTV15音乐,http://n1.gzbody.com:85/rtp/239.77.0.44:5146
CCTV15音乐,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225818/index.m3u8
CCTV15音乐,http://61.156.228.12:8154/tsfile/live/0015_1.m3u8
CCTV15音乐,http://sh.lnott.top:880/dx15.m3u8
CCTV15音乐,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15音乐,http://1.195.131.69:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15音乐,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV15音乐,http://58.19.43.46:9901/tsfile/live/1034_1.m3u8
CCTV15音乐,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8
CCTV15音乐,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,https://itv.stcwl.xyz/udp/239.11.0.126:1025
CCTV16奥林匹克,http://home.l-ht.cn:4000/rtp/239.77.0.165:5146
CCTV16奥林匹克,http://n1.gzbody.com:85/rtp/239.77.0.165:5146
CCTV16奥林匹克,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221227125/index.m3u8
CCTV16奥林匹克,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221227162/index.m3u8
CCTV16奥林匹克,http://home.yulei.online:9999/rtp/226.0.2.169:9264
CCTV16奥林匹克,http://sh.lnott.top:880/dx16.m3u8
CCTV16奥林匹克,http://zqh2333.top:2222/rtp/239.93.55.54:5140
CCTV16奥林匹克,http://58.17.48.228:808/hls/25/index.m3u8
CCTV16奥林匹克,http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV16奥林匹克,http://qjrhc.jydjd.top:2911/udp/225.1.101.133:7523
CCTV17农业农村,http://192.168.30.1:35455/gptv/G_CCTV-17-HQ.m3u8
CCTV17农业农村,https://itv.stcwl.xyz/udp/239.10.0.244:1025
CCTV17农业农村,http://192.168.30.1:35455/gptv/G_CCTV-17-HQ.m3u8
CCTV17农业农村,http://home.l-ht.cn:4000/rtp/239.77.1.121:5146
CCTV17农业农村,http://www.freetv.top/migu/673168256.m3u8?migutoken=698e0ff1ba47e7b3e38326199e2ee0a1b7bd0b0dd192935d111a196fb0a283c3070537cce6951301b2cc3e6f7de31ffdb9b7c4095d6c008d8333e21e5070375ca86124640133c9fa4c6ffa847f
CCTV17农业农村,http://n1.gzbody.com:85/rtp/239.77.0.198:5146
CCTV17农业农村,http://n1.gzbody.com:85/rtp/239.77.1.121:5146
CCTV17农业农村,http://n1.gzbody.com:85/rtp/239.77.0.115:5146
CCTV17农业农村,http://sh.lnott.top:880/dx17.m3u8
CCTV17农业农村,http://183.223.157.33:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17农业农村,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV17农业农村,http://58.19.43.46:9901/tsfile/live/1047_1.m3u8
CCTV17农业农村,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8
CCTV17农业农村,http://www.cdnstv.com:6398/hls/17/index.m3u8
CCTV17农业农村,http://ygbh.site/php/bfgd.php?id=204
CCTV17农业农村,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8
CCTV17农业农村,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4K,http://n1.gzbody.com:85/rtp/239.77.0.174:5146
CCTV-4K,http://n1.gzbody.com:85/rtp/239.77.0.194:5146
CCTV-4K,http://n1.gzbody.com:85/rtp/239.77.1.180:5146
CCTV-4K,http://qjrhc.jydjd.top:2911/udp/225.1.1.1:7523
CCTV-4K,http://qjrhc.jydjd.top:2911/udp/225.1.101.109:7523
CGTN英语,https://itv.stcwl.xyz/udp/239.11.0.103:1025
CGTN英语,http://192.168.30.1:35455/gptv/G_CCTV-NEWS.m3u8
CGTN英语,https://0472.org/hls/cgtn.m3u8
CGTN英语,http://home.l-ht.cn:4000/rtp/239.77.0.199:5146
CGTN英语,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN英文记录,https://itv.stcwl.xyz/udp/239.11.0.104:1025
CGTN英文记录,https://0472.org/hls/cgtnd.m3u8
CGTN英文记录,http://home.l-ht.cn:4000/rtp/239.253.43.122:5146
CGTN英文记录,http://183.11.239.36:808/hls/77/index.m3u8
CGTN西班牙语,https://itv.stcwl.xyz/udp/239.11.0.105:1025
CGTN西班牙语,https://0472.org/hls/cgtnx.m3u8
CGTN西班牙语,http://home.l-ht.cn:4000/rtp/239.77.0.221:5146
CGTN西班牙语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN西班牙语,http://ygbh.site/php/bfgd.php?id=306
CGTN西班牙语,http://183.11.239.36:808/hls/81/index.m3u8
CGTN法语,https://itv.stcwl.xyz/udp/239.11.0.106:1025
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN法语,http://home.l-ht.cn:4000/rtp/239.77.0.228:5146
CGTN法语,http://n1.gzbody.com:85/rtp/239.77.0.228:5146
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN法语,http://ygbh.site/php/bfgd.php?id=307
CGTN法语,http://8.138.7.223/tv/migu2.php
CGTN法语,http://183.11.239.36:808/hls/82/index.m3u8
CGTN俄语,https://itv.stcwl.xyz/udp/239.11.0.107:1025
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN俄语,http://home.l-ht.cn:4000/rtp/239.253.43.201:5146
CGTN俄语,http://n1.gzbody.com:85/rtp/239.253.43.201:5146
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN俄语,http://120.76.248.139/live/bfgd/4200000309.m3u8
CGTN俄语,http://ygbh.site/php/bfgd.php?id=309
CGTN俄语,http://8.138.7.223/tv/migu2.php
CGTN俄语,http://183.11.239.36:808/hls/85/index.m3u8
CGTN阿拉伯语,https://itv.stcwl.xyz/udp/239.11.0.107:1025
CGTN阿拉伯语,https://0472.org/hls/cgtna.m3u8
CGTN阿拉伯语,http://home.l-ht.cn:4000/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
CGTN阿拉伯语,http://ygbh.site/php/bfgd.php?id=308
CGTN阿拉伯语,http://183.11.239.36:808/hls/84/index.m3u8

💰央视付费,#genre#
文化精品,https://itv.stcwl.xyz/udp/239.11.0.66:1025
文化精品,http://home.l-ht.cn:4000/rtp/239.253.43.27:5146
文化精品,http://n1.gzbody.com:85/rtp/239.253.43.13:5146
文化精品,http://n1.gzbody.com:85/rtp/239.253.43.27:5146
文化精品,http://www.lizhinas.top:1009/rtp/239.252.219.81:5140
文化精品,http://183.11.239.36:808/hls/97/index.m3u8
风云音乐,https://itv.stcwl.xyz/udp/239.11.0.68:1025
风云音乐,http://home.l-ht.cn:4000/rtp/239.253.43.29:5146
风云音乐,http://n1.gzbody.com:85/rtp/239.253.43.6:5146
风云音乐,http://n1.gzbody.com:85/rtp/239.253.43.29:5146
风云音乐,http://sh.lnott.top:880/dx73.m3u8
风云音乐,http://www.lizhinas.top:1009/rtp/239.252.219.87:5140
风云音乐,http://183.11.239.36:808/hls/99/index.m3u8
第一剧场,https://itv.stcwl.xyz/udp/239.11.0.67:1025
第一剧场,http://home.l-ht.cn:4000/rtp/239.253.43.28:5146
第一剧场,http://n1.gzbody.com:85/rtp/239.253.43.15:5146
第一剧场,http://n1.gzbody.com:85/rtp/239.253.43.28:5146
第一剧场,https://live.tvfix.org/live/cmc/index.m3u8
第一剧场,http://www.lizhinas.top:1009/rtp/239.252.219.86:5140
第一剧场,http://183.11.239.36:808/hls/98/index.m3u8
风云剧场,https://itv.stcwl.xyz/udp/239.11.0.65:1025
风云剧场,http://home.l-ht.cn:4000/rtp/239.253.43.26:5146
风云剧场,http://n1.gzbody.com:85/rtp/239.253.43.16:5146
风云剧场,http://n1.gzbody.com:85/rtp/239.253.43.26:5146
风云剧场,http://sh.lnott.top:880/dx94.m3u8
风云剧场,http://www.lizhinas.top:1009/rtp/239.252.219.89:5140
风云剧场,http://183.11.239.36:808/hls/95/index.m3u8
怀旧剧场,https://itv.stcwl.xyz/udp/239.11.0.64:1025
怀旧剧场,http://home.l-ht.cn:4000/rtp/239.253.43.25:5146
怀旧剧场,http://n1.gzbody.com:85/rtp/239.253.43.5:5146
怀旧剧场,http://n1.gzbody.com:85/rtp/239.253.43.25:5146
怀旧剧场,http://sh.lnott.top:880/dx95.m3u8
怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
怀旧剧场,http://www.lizhinas.top:1009/rtp/239.252.219.90:5140
怀旧剧场,http://183.11.239.36:808/hls/92/index.m3u8
女性时尚,http://192.168.30.1:35455/gptv/G_NVXINGSS.m3u8
女性时尚,https://itv.stcwl.xyz/udp/239.11.0.62:1025
女性时尚,http://home.l-ht.cn:4000/rtp/239.253.43.8:5146
女性时尚,http://n1.gzbody.com:85/rtp/239.253.43.8:5146
女性时尚,http://n1.gzbody.com:85/rtp/239.253.43.23:5146
女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
女性时尚,http://www.lizhinas.top:1009/rtp/239.252.219.94:5140
女性时尚,http://183.11.239.36:808/hls/12/index.m3u8
高尔夫网球,https://itv.stcwl.xyz/udp/239.11.0.61:1025
高尔夫网球,http://home.l-ht.cn:4000/rtp/239.253.43.12:5146
高尔夫网球,http://n1.gzbody.com:85/rtp/239.253.43.12:5146
高尔夫网球,http://n1.gzbody.com:85/rtp/239.253.43.22:5146
高尔夫网球,http://www.lizhinas.top:1009/rtp/239.252.219.95:5140
风云足球,https://itv.stcwl.xyz/udp/239.11.0.59:1025
风云足球,http://home.l-ht.cn:4000/rtp/239.253.43.20:5146
风云足球,http://n1.gzbody.com:85/rtp/239.253.43.14:5146
风云足球,http://n1.gzbody.com:85/rtp/239.253.43.20:5146
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
风云足球,http://sh.lnott.top:880/dx71.m3u8
风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
风云足球,http://www.lizhinas.top:1009/rtp/239.252.219.96:5140
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
世界地理,https://itv.stcwl.xyz/udp/239.11.0.63:1025
世界地理,http://home.l-ht.cn:4000/rtp/239.253.43.7:5146
世界地理,http://n1.gzbody.com:85/rtp/239.253.43.7:5146
世界地理,http://n1.gzbody.com:85/rtp/239.253.43.24:5146
世界地理,http://sh.lnott.top:880/dx72.m3u8
世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
世界地理,http://ygbh.site/php/bfgd.php?id=177
世界地理,http://www.lizhinas.top:1009/rtp/239.252.219.93:5140
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
兵器科技,https://itv.stcwl.xyz/udp/239.11.0.57:1025
兵器科技,http://home.l-ht.cn:4000/rtp/239.253.43.18:5146
兵器科技,http://n1.gzbody.com:85/rtp/239.253.43.9:5146
兵器科技,http://n1.gzbody.com:85/rtp/239.253.43.18:5146
兵器科技,http://sh.lnott.top:880/dx81.m3u8
兵器科技,http://www.lizhinas.top:1009/rtp/239.252.219.98:5140
兵器科技,http://183.11.239.36:808/hls/21/index.m3u8

📡卫视频道,#genre#
浙江卫视,https://itv.stcwl.xyz/udp/239.10.0.179:1025
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://home.l-ht.cn:4000/rtp/239.77.1.33:5146
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
浙江卫视,http://n1.gzbody.com:85/rtp/239.77.0.89:5146
浙江卫视,http://n1.gzbody.com:85/rtp/239.77.1.33:5146
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8###HLS\\n
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://joyznm.i234.me:20000/udp/239.3.1.19:8284##des:720P###HLS\\n
浙江卫视,http://joyznm.i234.me:20000/udp/239.3.1.137:8036###des:1080P###HLS\\n
浙江卫视,http://sh.lnott.top:880/dx32.m3u8
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8
江苏卫视,https://itv.stcwl.xyz/udp/239.10.0.180:1025
江苏卫视,http://home.l-ht.cn:4000/rtp/239.77.1.18:5146
江苏卫视,http://n1.gzbody.com:85/rtp/239.77.0.90:5146
江苏卫视,http://n1.gzbody.com:85/rtp/239.77.1.18:5146
江苏卫视,http://42.225.117.174:11199/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://joyznm.i234.me:20000/udp/239.3.1.20:8276##des:720P###HLS\\n
江苏卫视,http://joyznm.i234.me:20000/udp/239.3.1.135:8028###des:1080P###HLS\\n
江苏卫视,http://sh.lnott.top:880/dx33.m3u8
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://1.195.131.69:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,https://itv.stcwl.xyz/udp/239.10.0.49:1025
湖南卫视,http://home.l-ht.cn:4000/rtp/239.77.0.127:5146
湖南卫视,http://n1.gzbody.com:85/rtp/239.77.1.5:5146
湖南卫视,http://n1.gzbody.com:85/rtp/239.77.0.88:5146
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
湖南卫视,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://joyznm.i234.me:20000/udp/239.3.1.18:8268##des:720P###HLS\\n
湖南卫视,http://joyznm.i234.me:20000/udp/239.3.1.132:8012###des:1080P###HLS\\n
湖南卫视,http://sh.lnott.top:880/dx31.m3u8
湖南卫视,http://183.223.157.33:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南卫视,http://116.9.204.242:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://116.9.204.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,https://itv.stcwl.xyz/udp/239.10.0.131:1025
北京卫视,http://home.l-ht.cn:4000/rtp/239.77.1.4:5146
北京卫视,http://n1.gzbody.com:85/rtp/239.77.1.4:5146
北京卫视,http://n1.gzbody.com:85/rtp/239.77.0.91:5146
北京卫视,http://n1.gzbody.com:85/rtp/239.77.1.151:5146
北京卫视,https://live-hls-web-ajb.getaj.net/AJB/01.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://39.150.96.141:65535/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://115.190.105.236/bjtime.php?id=bjws
北京卫视,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.156.228.12:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://joyznm.i234.me:20000/udp/239.3.1.225:8000##des:720P###HLS\\n
北京卫视,http://joyznm.i234.me:20000/udp/239.3.1.241:8000###des:1080P###HLS\\n
北京卫视,http://sh.lnott.top:880/dx29.m3u8
广东卫视,https://itv.stcwl.xyz/udp/239.10.0.111:1025
广东卫视,http://home.l-ht.cn:4000/rtp/239.77.0.166:5146
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.84:5146
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.166:5146
广东卫视,http://n1.gzbody.com:85/rtp/239.77.1.19:5146
广东卫视,http://n1.gzbody.com:85/rtp/239.77.1.152:5146
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://joyznm.i234.me:20000/udp/239.3.1.38:8132##des:720P###HLS\\n
广东卫视,http://joyznm.i234.me:20000/udp/239.3.1.142:8048###des:1080P###HLS\\n
广东卫视,http://sh.lnott.top:880/dx40.m3u8
广东卫视,http://1.195.131.69:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,https://itv.stcwl.xyz/udp/239.10.0.132:1025
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.3:5146
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.0.92:5146
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.0.130:5146
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.107:5146
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.148:5146
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://39.150.96.141:65535/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.32:9244##des:720P###HLS\\n
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.134:8020###des:1080P###HLS\\n
深圳卫视,http://sh.lnott.top:880/dx61.m3u8
深圳卫视,http://1.195.131.69:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
深圳卫视,http://www.cdnstv.com:6398/hls/1134/index.m3u8
安徽卫视,https://itv.stcwl.xyz/udp/239.10.0.203:1025
安徽卫视,http://home.l-ht.cn:4000/rtp/239.77.1.92:5146
安徽卫视,http://n1.gzbody.com:85/rtp/239.77.1.92:5146
安徽卫视,http://drive.mxmy.net:8888/udp/239.3.1.211:8064
安徽卫视,http://joyznm.i234.me:20000/udp/239.3.1.21:8272##des:720P###HLS\\n
安徽卫视,http://joyznm.i234.me:20000/udp/239.3.1.211:8064###des:1080P###HLS\\n
安徽卫视,http://sh.lnott.top:880/dx34.m3u8
安徽卫视,http://1.195.131.69:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://www.cdnstv.com:6398/hls/1127/index.m3u8
安徽卫视,http://58.17.48.228:808/hls/36/index.m3u8
安徽卫视,http://ygbh.site/php/bfgd.php?id=096
安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8
东方卫视,https://itv.stcwl.xyz/udp/239.10.0.183:1025
东方卫视,http://home.l-ht.cn:4000/rtp/239.77.1.218:5146
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=fea03586147486830f10198d1357ddbdb1f90d8a4fabed7f599b91df7cd173b82859573313e2a64bdbd02e7d5423e90cdb9bcc45339795dde8be4befbdbab16b89d440fa21688efa23203758b0
东方卫视,http://n1.gzbody.com:85/rtp/239.77.0.98:5146
东方卫视,http://n1.gzbody.com:85/rtp/239.77.1.218:5146
东方卫视,http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://joyznm.i234.me:20000/udp/239.3.1.34:8192##des:720P###HLS\\n
东方卫视,http://joyznm.i234.me:20000/udp/239.3.1.136:8032###des:1080P###HLS\\n
东方卫视,http://sh.lnott.top:880/dx35.m3u8
东方卫视,http://1.195.131.69:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
东方卫视,http://58.19.43.46:9901/tsfile/live/1035_1.m3u8
东方卫视,http://www.cdnstv.com:6398/hls/49/index.m3u8
东方卫视,http://58.17.48.228:808/hls/33/index.m3u8
黑龙江卫视,https://itv.stcwl.xyz/udp/239.10.0.133:1025
黑龙江卫视,http://home.l-ht.cn:4000/rtp/239.77.0.124:5146
黑龙江卫视,http://n1.gzbody.com:85/rtp/239.77.0.124:5146
黑龙江卫视,http://n1.gzbody.com:85/rtp/239.77.1.6:5146
黑龙江卫视,http://n1.gzbody.com:85/rtp/239.77.1.179:5146
黑龙江卫视,http://39.150.96.141:65535/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://joyznm.i234.me:20000/udp/239.3.1.28:8196##des:720P###HLS\\n
黑龙江卫视,http://1.195.131.69:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://58.19.43.46:9901/tsfile/live/1008_1.m3u8
黑龙江卫视,http://www.cdnstv.com:6398/hls/1125/index.m3u8
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
黑龙江卫视,http://58.17.48.228:808/hls/54/index.m3u8
黑龙江卫视,http://ygbh.site/php/bfgd.php?id=095
黑龙江卫视,http://220.169.100.41:10087/udp/239.76.246.200:1234
湖北卫视,https://itv.stcwl.xyz/udp/239.20.0.124:2046
湖北卫视,http://home.l-ht.cn:4000/rtp/239.77.0.128:5146
湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=c11ab37089b08b36b901c4a2b424fdc56b62cf85ce22799954221dfb115dc4aa5e75fe6d38966f51998989eda40a5cd26c2f0dcf4d9c3feac17664585c7cb85e992bfd1a7209ee633417590889
湖北卫视,http://n1.gzbody.com:85/rtp/239.77.0.95:5146
湖北卫视,http://n1.gzbody.com:85/rtp/239.77.1.93:5146
湖北卫视,http://n1.gzbody.com:85/rtp/239.77.1.174:5146
湖北卫视,http://39.150.96.141:65535/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.156.228.12:8154/tsfile/live/0132_1.m3u8
湖北卫视,http://joyznm.i234.me:20000/udp/239.3.1.33:8136##des:720P###HLS\\n
湖北卫视,http://joyznm.i234.me:20000/udp/239.3.1.138:8044###des:1080P###HLS\\n
湖北卫视,http://sh.lnott.top:880/dx42.m3u8
湖北卫视,http://1.195.131.69:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8
湖北卫视,http://www.cdnstv.com:6398/hls/1136/index.m3u8
湖北卫视,http://58.17.48.228:808/hls/53/index.m3u8
吉林卫视,https://itv.stcwl.xyz/udp/239.10.0.81:1025
吉林卫视,http://home.l-ht.cn:4000/rtp/239.77.1.111:5146
吉林卫视,http://n1.gzbody.com:85/rtp/239.77.0.150:5146
吉林卫视,http://n1.gzbody.com:85/rtp/239.77.1.111:5146
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://joyznm.i234.me:20000/udp/239.3.1.40:8200##des:720P###HLS\\n
吉林卫视,http://sh.lnott.top:880/dx37.m3u8
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://www.cdnstv.com:6398/hls/1140/index.m3u8
吉林卫视,http://58.17.48.228:808/hls/56/index.m3u8
吉林卫视,http://ygbh.site/php/bfgd.php?id=097
延边卫视,http://192.168.30.1:35455/gptv/G_YANBIAN.m3u8
延边卫视,https://itv.stcwl.xyz/udp/239.10.0.140:1025
延边卫视,http://n1.gzbody.com:85/rtp/239.77.0.10:5146
延边卫视,http://n1.gzbody.com:85/rtp/239.77.1.99:5146
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
延边卫视,http://ygbh.site/php/bfgd.php?id=117
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8
延边卫视,http://36.105.100.208:35455/itv/1000000005000266008.m3u8?cdn=ystenlive
江西卫视,https://itv.stcwl.xyz/udp/239.10.0.80:1025
江西卫视,http://home.l-ht.cn:4000/rtp/239.77.0.149:5146
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=5003be072445e8d0bbf2ccd7e25d7c5901f1d99d2e736a1c305396c75d17395d3798f1084e8734f5599b24ed51e241be5e1b6824a684372f9ca0ee76e6d6cac231da65564f885da5fb7897d222
江西卫视,http://n1.gzbody.com:85/rtp/239.77.0.149:5146
江西卫视,http://n1.gzbody.com:85/rtp/239.77.1.219:5146
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://joyznm.i234.me:20000/udp/239.3.1.30:8280##des:720P###HLS\\n
江西卫视,http://joyznm.i234.me:20000/udp/239.3.1.123:8164###des:1080P###HLS\\n
江西卫视,http://sh.lnott.top:880/dx43.m3u8
江西卫视,http://1.195.131.69:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8
江西卫视,http://www.cdnstv.com:6398/hls/1132/index.m3u8
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8
辽宁卫视,https://itv.stcwl.xyz/udp/239.10.0.185:1025
辽宁卫视,http://home.l-ht.cn:4000/rtp/239.77.1.103:5146
辽宁卫视,http://n1.gzbody.com:85/rtp/239.77.0.123:5146
